l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
1.674551	1.484761	0.197931	-0.445511	0.043146	0.089015	-0.995436	0.214216	0.278636	1.053974	3.128939	0.000529	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.085660	-0.004975	-0.101760	-0.088252	0.199085	0.049823	0.006541	0.028225	-0.025837	-0.486209	0.009374	0.019846	-0.042547	-0.086982	0.159792	0.003704	0.007641	-0.108734	-0.205142	0.105255	0.005855	0.031518	0.029546	-0.087157	0.129785	-0.017537	0.014893	-0.035524	-0.224570	0.114043	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.084661	-0.003196	-0.106565	-0.099747	0.222564	0.050559	0.008901	0.013308	-0.076186	-0.468183	0.008266	0.021061	-0.013328	-0.094194	0.188018	0.019214	0.012629	-0.101953	-0.254320	0.174887	0.011289	0.035057	0.030172	-0.083377	0.128317	-0.019540	0.020661	-0.023302	-0.182669	0.125654	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.081772	0.000335	-0.108471	-0.120003	0.246162	0.054244	0.011546	0.001770	-0.107920	-0.433511	0.016530	0.021183	-0.010755	-0.098405	0.221201	0.024604	0.015803	-0.083827	-0.200961	0.168590	0.012869	0.026942	0.029713	-0.062820	0.095139	-0.021656	0.023476	-0.002953	-0.120253	0.102262	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.694723	1.554704	-0.013988	-0.395830	0.149573	0.614881	-0.795265	0.387781	0.135569	0.880212	3.290318	-0.646135	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.084661	-0.003196	-0.106565	-0.099747	0.222564	0.050559	0.008901	0.013308	-0.076186	-0.468183	0.008266	0.021061	-0.013328	-0.094194	0.188018	0.019214	0.012629	-0.101953	-0.254320	0.174887	0.011289	0.035057	0.030172	-0.083377	0.128317	-0.019540	0.020661	-0.023302	-0.182669	0.125654	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.081772	0.000335	-0.108471	-0.120003	0.246162	0.054244	0.011546	0.001770	-0.107920	-0.433511	0.016530	0.021183	-0.010755	-0.098405	0.221201	0.024604	0.015803	-0.083827	-0.200961	0.168590	0.012869	0.026942	0.029713	-0.062820	0.095139	-0.021656	0.023476	-0.002953	-0.120253	0.102262	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.077656	0.003295	-0.108634	-0.132948	0.265883	0.056750	0.014563	-0.005069	-0.129243	-0.411212	0.023987	0.016775	0.006253	-0.089404	0.141465	0.002111	0.018680	-0.038045	-0.135603	0.148069	0.011726	0.017290	0.030524	-0.048538	0.060466	-0.020944	0.024645	0.019719	-0.051927	0.079972	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.688465	1.584610	-0.219349	-0.184719	0.202502	1.330529	-1.119240	0.461109	-0.255383	0.544391	2.752552	-1.029888	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.081772	0.000335	-0.108471	-0.120003	0.246162	0.054244	0.011546	0.001770	-0.107920	-0.433511	0.016530	0.021183	-0.010755	-0.098405	0.221201	0.024604	0.015803	-0.083827	-0.200961	0.168590	0.012869	0.026942	0.029713	-0.062820	0.095139	-0.021656	0.023476	-0.002953	-0.120253	0.102262	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.077656	0.003295	-0.108634	-0.132948	0.265883	0.056750	0.014563	-0.005069	-0.129243	-0.411212	0.023987	0.016775	0.006253	-0.089404	0.141465	0.002111	0.018680	-0.038045	-0.135603	0.148069	0.011726	0.017290	0.030524	-0.048538	0.060466	-0.020944	0.024645	0.019719	-0.051927	0.079972	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.071234	0.005268	-0.106364	-0.142541	0.285869	0.056815	0.017993	-0.004402	-0.140124	-0.393836	0.052300	0.009936	0.028891	-0.067566	0.029850	-0.010607	0.020828	0.026904	-0.062415	0.126126	0.005096	0.009386	0.030496	-0.029734	0.028564	-0.015200	0.023245	0.032238	0.008249	0.052915	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.708940	1.641342	-0.365541	-0.071860	0.276736	1.491691	-1.712044	0.444308	-0.675729	0.374890	2.186115	-1.471136	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.077656	0.003295	-0.108634	-0.132948	0.265883	0.056750	0.014563	-0.005069	-0.129243	-0.411212	0.023987	0.016775	0.006253	-0.089404	0.141465	0.002111	0.018680	-0.038045	-0.135603	0.148069	0.011726	0.017290	0.030524	-0.048538	0.060466	-0.020944	0.024645	0.019719	-0.051927	0.079972	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.071234	0.005268	-0.106364	-0.142541	0.285869	0.056815	0.017993	-0.004402	-0.140124	-0.393836	0.052300	0.009936	0.028891	-0.067566	0.029850	-0.010607	0.020828	0.026904	-0.062415	0.126126	0.005096	0.009386	0.030496	-0.029734	0.028564	-0.015200	0.023245	0.032238	0.008249	0.052915	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.067890	0.006075	-0.098180	-0.146252	0.290569	0.056440	0.020085	0.002469	-0.141064	-0.382242	-0.008031	0.002855	0.030108	-0.001173	0.005777	-0.011181	0.020345	0.072483	0.031447	0.073332	-0.001539	0.005808	0.025349	-0.006061	0.007074	-0.007908	0.017322	0.033535	0.050483	0.025871	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.635237	1.681077	-0.393979	-0.106960	-0.035284	2.100234	-2.035077	0.425814	-0.681320	-0.205285	2.023407	-1.655820	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.071234	0.005268	-0.106364	-0.142541	0.285869	0.056815	0.017993	-0.004402	-0.140124	-0.393836	0.052300	0.009936	0.028891	-0.067566	0.029850	-0.010607	0.020828	0.026904	-0.062415	0.126126	0.005096	0.009386	0.030496	-0.029734	0.028564	-0.015200	0.023245	0.032238	0.008249	0.052915	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.067890	0.006075	-0.098180	-0.146252	0.290569	0.056440	0.020085	0.002469	-0.141064	-0.382242	-0.008031	0.002855	0.030108	-0.001173	0.005777	-0.011181	0.020345	0.072483	0.031447	0.073332	-0.001539	0.005808	0.025349	-0.006061	0.007074	-0.007908	0.017322	0.033535	0.050483	0.025871	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.067924	0.006260	-0.095089	-0.146292	0.290419	0.056244	0.022579	0.012906	-0.133206	-0.370424	-0.008131	-0.002855	0.009641	0.000930	-0.008495	-0.003910	0.014481	0.089604	0.074333	0.025828	-0.006976	0.004547	0.026400	0.016304	-0.018400	-0.001061	0.004714	0.028708	0.075345	-0.007965	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.624566	1.716131	-0.366791	-0.166603	-0.058569	1.837076	-2.312985	0.180445	-0.517929	-0.237321	1.607988	-1.319668	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.067890	0.006075	-0.098180	-0.146252	0.290569	0.056440	0.020085	0.002469	-0.141064	-0.382242	-0.008031	0.002855	0.030108	-0.001173	0.005777	-0.011181	0.020345	0.072483	0.031447	0.073332	-0.001539	0.005808	0.025349	-0.006061	0.007074	-0.007908	0.017322	0.033535	0.050483	0.025871	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.067924	0.006260	-0.095089	-0.146292	0.290419	0.056244	0.022579	0.012906	-0.133206	-0.370424	-0.008131	-0.002855	0.009641	0.000930	-0.008495	-0.003910	0.014481	0.089604	0.074333	0.025828	-0.006976	0.004547	0.026400	0.016304	-0.018400	-0.001061	0.004714	0.028708	0.075345	-0.007965	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.069579	0.006136	-0.093501	-0.144482	0.287578	0.056326	0.024080	0.024300	-0.120948	-0.368836	-0.016168	-0.002147	0.007943	0.016843	-0.030511	0.004495	0.006101	0.094107	0.112820	-0.014516	-0.011244	0.003064	0.024282	0.046068	-0.046152	0.005258	-0.007028	0.014229	0.093505	-0.034446	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.647019	1.770890	-0.357865	-0.340752	-0.067581	1.457013	-2.244489	0.076781	-0.550143	-0.077188	1.135798	-1.145015	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.067924	0.006260	-0.095089	-0.146292	0.290419	0.056244	0.022579	0.012906	-0.133206	-0.370424	-0.008131	-0.002855	0.009641	0.000930	-0.008495	-0.003910	0.014481	0.089604	0.074333	0.025828	-0.006976	0.004547	0.026400	0.016304	-0.018400	-0.001061	0.004714	0.028708	0.075345	-0.007965	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.069579	0.006136	-0.093501	-0.144482	0.287578	0.056326	0.024080	0.024300	-0.120948	-0.368836	-0.016168	-0.002147	0.007943	0.016843	-0.030511	0.004495	0.006101	0.094107	0.112820	-0.014516	-0.011244	0.003064	0.024282	0.046068	-0.046152	0.005258	-0.007028	0.014229	0.093505	-0.034446	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.072236	0.005764	-0.092384	-0.139977	0.279303	0.055785	0.024347	0.047152	-0.104005	-0.372638	-0.021159	-0.003239	0.010565	0.038674	-0.063771	-0.003389	-0.001600	0.098047	0.141794	-0.050306	-0.014086	0.000938	0.022287	0.069107	-0.072559	0.008504	-0.015062	-0.012182	0.100672	-0.050431	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.672910	1.808825	-0.305874	-0.491716	-0.157815	1.168686	-2.105215	0.121814	-0.635343	-0.084282	1.070600	-1.265474	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.069579	0.006136	-0.093501	-0.144482	0.287578	0.056326	0.024080	0.024300	-0.120948	-0.368836	-0.016168	-0.002147	0.007943	0.016843	-0.030511	0.004495	0.006101	0.094107	0.112820	-0.014516	-0.011244	0.003064	0.024282	0.046068	-0.046152	0.005258	-0.007028	0.014229	0.093505	-0.034446	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.072236	0.005764	-0.092384	-0.139977	0.279303	0.055785	0.024347	0.047152	-0.104005	-0.372638	-0.021159	-0.003239	0.010565	0.038674	-0.063771	-0.003389	-0.001600	0.098047	0.141794	-0.050306	-0.014086	0.000938	0.022287	0.069107	-0.072559	0.008504	-0.015062	-0.012182	0.100672	-0.050431	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.074222	0.005528	-0.087362	-0.132096	0.267301	0.054635	0.023900	0.059235	-0.078200	-0.379723	-0.025147	-0.002185	0.021645	0.071915	-0.111764	-0.015344	-0.006209	0.062498	0.112238	-0.066099	-0.017464	-0.003933	0.016252	0.083063	-0.094194	0.010805	-0.022860	-0.025422	0.091889	-0.060506	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.654103	1.812617	-0.160197	-0.486907	-0.174344	0.449234	-1.520310	0.021087	-0.526701	-0.018741	0.731305	-1.368819	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.072236	0.005764	-0.092384	-0.139977	0.279303	0.055785	0.024347	0.047152	-0.104005	-0.372638	-0.021159	-0.003239	0.010565	0.038674	-0.063771	-0.003389	-0.001600	0.098047	0.141794	-0.050306	-0.014086	0.000938	0.022287	0.069107	-0.072559	0.008504	-0.015062	-0.012182	0.100672	-0.050431	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.074222	0.005528	-0.087362	-0.132096	0.267301	0.054635	0.023900	0.059235	-0.078200	-0.379723	-0.025147	-0.002185	0.021645	0.071915	-0.111764	-0.015344	-0.006209	0.062498	0.112238	-0.066099	-0.017464	-0.003933	0.016252	0.083063	-0.094194	0.010805	-0.022860	-0.025422	0.091889	-0.060506	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.077987	0.004770	-0.083813	-0.115083	0.251063	0.053436	0.022607	0.066693	-0.062812	-0.393887	-0.029385	-0.008361	0.014727	0.080125	-0.144480	-0.015842	-0.010508	0.049521	0.101954	-0.086174	-0.018286	-0.010550	0.010336	0.083579	-0.109532	0.013832	-0.031096	-0.034143	0.092559	-0.065322	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.649349	1.819127	-0.046078	-0.377550	-0.157483	-0.726663	0.036137	-0.211041	-0.251860	0.109702	-0.027794	-1.288887	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.074222	0.005528	-0.087362	-0.132096	0.267301	0.054635	0.023900	0.059235	-0.078200	-0.379723	-0.025147	-0.002185	0.021645	0.071915	-0.111764	-0.015344	-0.006209	0.062498	0.112238	-0.066099	-0.017464	-0.003933	0.016252	0.083063	-0.094194	0.010805	-0.022860	-0.025422	0.091889	-0.060506	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.077987	0.004770	-0.083813	-0.115083	0.251063	0.053436	0.022607	0.066693	-0.062812	-0.393887	-0.029385	-0.008361	0.014727	0.080125	-0.144480	-0.015842	-0.010508	0.049521	0.101954	-0.086174	-0.018286	-0.010550	0.010336	0.083579	-0.109532	0.013832	-0.031096	-0.034143	0.092559	-0.065322	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.082303	0.003140	-0.081722	-0.102811	0.231651	0.050748	0.020119	0.070365	-0.048321	-0.405468	-0.029460	-0.012933	0.010197	0.088972	-0.181252	-0.019730	-0.016173	0.021353	0.112791	-0.082598	-0.016374	-0.016224	0.005630	0.078046	-0.112927	0.016836	-0.036509	-0.038097	0.089038	-0.074275	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.656783	1.835233	-0.006043	-0.150637	-0.109587	-1.516468	1.233290	-0.323270	-0.039004	0.120653	-0.811576	-1.277121	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.077987	0.004770	-0.083813	-0.115083	0.251063	0.053436	0.022607	0.066693	-0.062812	-0.393887	-0.029385	-0.008361	0.014727	0.080125	-0.144480	-0.015842	-0.010508	0.049521	0.101954	-0.086174	-0.018286	-0.010550	0.010336	0.083579	-0.109532	0.013832	-0.031096	-0.034143	0.092559	-0.065322	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.082303	0.003140	-0.081722	-0.102811	0.231651	0.050748	0.020119	0.070365	-0.048321	-0.405468	-0.029460	-0.012933	0.010197	0.088972	-0.181252	-0.019730	-0.016173	0.021353	0.112791	-0.082598	-0.016374	-0.016224	0.005630	0.078046	-0.112927	0.016836	-0.036509	-0.038097	0.089038	-0.074275	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.086559	0.000851	-0.080892	-0.090857	0.199585	0.049411	0.016560	0.071657	-0.033984	-0.417939	-0.023186	-0.014903	0.001020	0.092299	-0.158060	0.000121	-0.026859	-0.004844	0.107593	-0.111204	-0.012809	-0.019598	0.002438	0.055194	-0.080319	0.015008	-0.036727	-0.037743	0.074285	-0.081136	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.700825	1.846403	0.054457	0.253277	-0.083059	-1.927483	2.064798	-0.336662	0.311869	-0.356540	-2.119411	-0.392488	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.082303	0.003140	-0.081722	-0.102811	0.231651	0.050748	0.020119	0.070365	-0.048321	-0.405468	-0.029460	-0.012933	0.010197	0.088972	-0.181252	-0.019730	-0.016173	0.021353	0.112791	-0.082598	-0.016374	-0.016224	0.005630	0.078046	-0.112927	0.016836	-0.036509	-0.038097	0.089038	-0.074275	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.086559	0.000851	-0.080892	-0.090857	0.199585	0.049411	0.016560	0.071657	-0.033984	-0.417939	-0.023186	-0.014903	0.001020	0.092299	-0.158060	0.000121	-0.026859	-0.004844	0.107593	-0.111204	-0.012809	-0.019598	0.002438	0.055194	-0.080319	0.015008	-0.036727	-0.037743	0.074285	-0.081136	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.090221	-0.001489	-0.082422	-0.081705	0.181201	0.049192	0.014144	0.070898	-0.011027	-0.432065	-0.015230	-0.016612	-0.019789	0.066460	-0.124682	0.000012	-0.026415	-0.017235	0.098349	-0.112320	-0.009238	-0.019517	0.002325	0.023305	-0.043444	0.010380	-0.034896	-0.035175	0.039160	-0.086157	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.796842	1.815515	0.168335	0.684483	0.026408	-1.951877	2.415861	-0.458957	0.526983	-0.543764	-3.999084	1.283969	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.086559	0.000851	-0.080892	-0.090857	0.199585	0.049411	0.016560	0.071657	-0.033984	-0.417939	-0.023186	-0.014903	0.001020	0.092299	-0.158060	0.000121	-0.026859	-0.004844	0.107593	-0.111204	-0.012809	-0.019598	0.002438	0.055194	-0.080319	0.015008	-0.036727	-0.037743	0.074285	-0.081136	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.090221	-0.001489	-0.082422	-0.081705	0.181201	0.049192	0.014144	0.070898	-0.011027	-0.432065	-0.015230	-0.016612	-0.019789	0.066460	-0.124682	0.000012	-0.026415	-0.017235	0.098349	-0.112320	-0.009238	-0.019517	0.002325	0.023305	-0.043444	0.010380	-0.034896	-0.035175	0.039160	-0.086157	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.091365	-0.003742	-0.085225	-0.071999	0.170496	0.049560	0.010252	0.068492	0.001173	-0.456070	-0.006409	-0.014108	-0.027453	0.025141	-0.063068	0.008376	-0.025092	-0.035224	0.062528	-0.108593	-0.007276	-0.013464	0.003881	-0.015315	-0.001765	0.004961	-0.026325	-0.038118	-0.004834	-0.068040	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.856531	1.745013	0.245381	0.875854	0.331337	-2.085963	3.072229	-0.490042	0.718080	-0.670852	-5.449836	3.239821	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.090221	-0.001489	-0.082422	-0.081705	0.181201	0.049192	0.014144	0.070898	-0.011027	-0.432065	-0.015230	-0.016612	-0.019789	0.066460	-0.124682	0.000012	-0.026415	-0.017235	0.098349	-0.112320	-0.009238	-0.019517	0.002325	0.023305	-0.043444	0.010380	-0.034896	-0.035175	0.039160	-0.086157	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.091365	-0.003742	-0.085225	-0.071999	0.170496	0.049560	0.010252	0.068492	0.001173	-0.456070	-0.006409	-0.014108	-0.027453	0.025141	-0.063068	0.008376	-0.025092	-0.035224	0.062528	-0.108593	-0.007276	-0.013464	0.003881	-0.015315	-0.001765	0.004961	-0.026325	-0.038118	-0.004834	-0.068040	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.091182	-0.005776	-0.089299	-0.070930	0.167507	0.050240	0.007502	0.063915	0.006473	-0.470904	0.000057	-0.013857	-0.037642	-0.006559	0.001370	0.007119	-0.013327	-0.049237	0.016024	-0.100543	-0.004935	-0.001164	0.008352	-0.045660	0.037459	-0.002602	-0.015672	-0.041697	-0.070116	-0.033948	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
1.824364	1.628913	0.365204	1.038194	0.309009	-1.542300	3.520112	-0.335006	0.884821	-0.735016	-4.766282	3.874842	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.091365	-0.003742	-0.085225	-0.071999	0.170496	0.049560	0.010252	0.068492	0.001173	-0.456070	-0.006409	-0.014108	-0.027453	0.025141	-0.063068	0.008376	-0.025092	-0.035224	0.062528	-0.108593	-0.007276	-0.013464	0.003881	-0.015315	-0.001765	0.004961	-0.026325	-0.038118	-0.004834	-0.068040	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.091182	-0.005776	-0.089299	-0.070930	0.167507	0.050240	0.007502	0.063915	0.006473	-0.470904	0.000057	-0.013857	-0.037642	-0.006559	0.001370	0.007119	-0.013327	-0.049237	0.016024	-0.100543	-0.004935	-0.001164	0.008352	-0.045660	0.037459	-0.002602	-0.015672	-0.041697	-0.070116	-0.033948	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.090128	-0.006264	-0.093894	-0.075054	0.171344	0.050351	0.006298	0.050326	0.004043	-0.479517	0.003844	0.002337	-0.043197	-0.053000	0.051784	0.005946	-0.005869	-0.069482	-0.045857	-0.040065	-0.002308	0.012464	0.017918	-0.072832	0.079715	-0.010066	-0.003694	-0.038172	-0.149450	0.023273	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
1.784071	1.518278	0.432673	0.597433	-0.243523	-0.797702	2.556721	-0.187218	0.668297	-0.484163	-2.156115	2.728686	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.091182	-0.005776	-0.089299	-0.070930	0.167507	0.050240	0.007502	0.063915	0.006473	-0.470904	0.000057	-0.013857	-0.037642	-0.006559	0.001370	0.007119	-0.013327	-0.049237	0.016024	-0.100543	-0.004935	-0.001164	0.008352	-0.045660	0.037459	-0.002602	-0.015672	-0.041697	-0.070116	-0.033948	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.090128	-0.006264	-0.093894	-0.075054	0.171344	0.050351	0.006298	0.050326	0.004043	-0.479517	0.003844	0.002337	-0.043197	-0.053000	0.051784	0.005946	-0.005869	-0.069482	-0.045857	-0.040065	-0.002308	0.012464	0.017918	-0.072832	0.079715	-0.010066	-0.003694	-0.038172	-0.149450	0.023273	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013909	0.012119	-0.001243	0.003518	0.007317	-0.089311	-0.006095	-0.103271	-0.084312	0.182920	0.050592	0.006413	0.039732	-0.015781	-0.478695	0.007713	0.000815	-0.035028	-0.083817	0.116847	-0.000452	0.003135	-0.090001	-0.159176	0.029494	0.002363	0.027894	0.031937	-0.086747	0.121029	-0.015340	0.009486	-0.038622	-0.201239	0.080670	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
