C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.600219	0.177938	-1.567535	1.059749	-1.356838	-0.485352	-0.236355	1.188164	-1.045040	1.472740	0.631310	0.153338	-1.562282	1.039241	-1.391369	-0.492742	-0.200941	1.080482	-1.132223	1.266788	-0.231824	-0.020336	-0.110739	-0.021388	-0.566514	0.261196	0.127452	1.812818	1.075730	0.692877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.593792	0.179542	-1.536791	1.087263	-1.276565	-0.475151	-0.263681	1.222442	-1.025924	1.550935	0.626904	0.153844	-1.561863	1.040604	-1.393604	-0.488043	-0.200445	1.104462	-1.117199	1.297978	-0.288395	0.020067	-0.025032	0.137447	0.055017	0.225029	-0.002377	1.783023	1.203318	1.814104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.589930	0.180224	-1.499487	1.123119	-1.176658	-0.461377	-0.296205	1.263570	-1.007471	1.623128	0.621225	0.154389	-1.558919	1.044439	-1.388162	-0.485067	-0.202567	1.141731	-1.101229	1.330776	-0.430147	0.064820	0.147551	0.422032	0.689470	0.263288	-0.151455	1.706761	1.397537	2.599726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.587566	0.183974	-1.463840	1.160962	-1.078167	-0.444291	-0.328998	1.299084	-0.984195	1.674324	0.614200	0.155444	-1.551497	1.052598	-1.370546	-0.480256	-0.208024	1.168693	-1.074238	1.368815	-0.475729	0.056500	0.353249	0.604034	1.799805	0.214769	-0.417616	1.814293	1.029610	3.313401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.583116	0.190612	-1.432423	1.193698	-0.997818	-0.428739	-0.360659	1.331273	-0.964060	1.716357	0.607924	0.156713	-1.540755	1.062154	-1.339300	-0.473671	-0.216943	1.196453	-1.057595	1.406884	-0.351171	0.111502	0.736741	0.911874	2.828612	0.429764	-0.615225	2.229844	1.268498	2.686842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.574773	0.197009	-1.402371	1.207903	-0.971880	-0.414665	-0.385233	1.358799	-0.957828	1.795204	0.603349	0.158550	-1.527920	1.097265	-1.295949	-0.464551	-0.229107	1.227014	-1.040550	1.480510	-0.234026	0.121655	0.862331	1.829025	3.922548	0.597828	-0.719900	2.243482	1.337752	3.409353	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.563448	0.206579	-1.379455	1.206442	-0.983287	-0.400502	-0.400895	1.377589	-0.961208	1.868999	0.600762	0.161284	-1.513066	1.124207	-1.213900	-0.453373	-0.237647	1.271997	-1.023232	1.531465	-0.225801	0.172689	1.255260	2.287151	3.822564	0.694896	-0.971152	2.011040	1.362126	3.373426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.550017	0.217308	-1.368057	1.194301	-1.027578	-0.389107	-0.403601	1.379522	-0.971964	1.891836	0.595931	0.165433	-1.483778	1.149419	-1.162787	-0.442413	-0.253975	1.302125	-0.998224	1.579314	-0.263365	0.261543	1.308511	1.746705	3.634594	0.425432	-1.120741	1.844721	0.614292	3.743224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.534296	0.229909	-1.370874	1.171380	-1.088697	-0.381542	-0.393978	1.362662	-1.004448	1.850174	0.591378	0.169898	-1.463768	1.167571	-1.123533	-0.432079	-0.271846	1.324848	-0.990726	1.620097	-0.242694	0.255307	1.282430	1.186664	2.778286	0.576457	-1.099640	1.454698	0.385965	2.974099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.516763	0.241566	-1.386359	1.140566	-1.169290	-0.373427	-0.373788	1.323409	-1.057000	1.764507	0.586517	0.174750	-1.447770	1.178375	-1.098913	-0.420173	-0.287844	1.339134	-0.987094	1.692836	-0.334847	0.295396	1.122788	0.188459	1.398001	0.793958	-0.942823	0.780583	0.202609	3.354328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.500532	0.253022	-1.411302	1.109335	-1.247205	-0.364836	-0.348581	1.267609	-1.113415	1.665643	0.581377	0.177982	-1.434732	1.179518	-1.081945	-0.412582	-0.301488	1.346620	-0.986586	1.731521	-0.399896	0.352912	0.886977	-0.194022	-0.132391	0.770343	-0.852696	0.154830	-0.077449	2.115145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.490274	0.260833	-1.436444	1.094840	-1.290343	-0.361942	-0.326443	1.206852	-1.163548	1.574749	0.571479	0.186779	-1.423400	1.175675	-1.090765	-0.401152	-0.311850	1.343028	-0.987599	1.745995	-0.758854	0.471495	0.266669	-0.420710	-1.450968	0.670272	-0.606388	-0.466086	-0.157799	0.208025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.486264	0.264125	-1.455882	1.104695	-1.287766	-0.365738	-0.315426	1.154867	-1.203293	1.511943	0.557722	0.191535	-1.423363	1.169672	-1.115769	-0.392274	-0.318745	1.330363	-1.010363	1.749495	-0.881991	0.490333	-0.179221	-0.652757	-2.612267	0.363646	-0.354931	-1.016726	-1.676845	0.069657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.486915	0.264357	-1.463026	1.125667	-1.251210	-0.373134	-0.312224	1.125098	-1.227451	1.485468	0.543266	0.198552	-1.428251	1.145692	-1.149195	-0.386815	-0.321425	1.311739	-1.040967	1.715444	-0.883835	0.463136	-0.440168	-1.007476	-2.473654	0.189908	-0.078532	-1.354451	-2.823295	-2.523018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.493338	0.261862	-1.454668	1.146047	-1.200479	-0.382483	-0.316853	1.123200	-1.234974	1.507782	0.536401	0.206224	-1.433639	1.131639	-1.193443	-0.387032	-0.321371	1.295873	-1.076386	1.678294	-0.622297	0.406909	-0.434856	-1.158106	-1.629260	-0.001947	0.039838	-1.314941	-2.990284	-3.054477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.505705	0.256120	-1.438568	1.161978	-1.152116	-0.394973	-0.328525	1.139335	-1.227534	1.555486	0.529914	0.212759	-1.438449	1.120831	-1.209514	-0.387051	-0.320674	1.250679	-1.130726	1.641008	-0.418172	0.331494	-0.266822	-0.820716	-0.483972	0.118453	0.076103	-2.054282	-1.869363	-2.866838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.518902	0.248008	-1.429747	1.179358	-1.128648	-0.408428	-0.341997	1.150093	-1.214509	1.582742	0.527211	0.217362	-1.439677	1.111181	-1.209578	-0.385868	-0.319113	1.225500	-1.154340	1.614188	-0.055776	0.263465	0.004724	-0.664840	0.304056	0.158410	0.062281	-1.754825	-1.209399	-2.059417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.532191	0.242458	-1.428933	1.191472	-1.128875	-0.419941	-0.351749	1.151571	-1.203036	1.576946	0.526768	0.220633	-1.436433	1.111214	-1.199025	-0.384710	-0.318720	1.207669	-1.169217	1.584591	-0.106777	0.176401	0.311050	0.341803	1.084275	0.026310	-0.003078	-1.271227	-1.021265	-0.457195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.543677	0.240419	-1.436752	1.192610	-1.137372	-0.430231	-0.356418	1.146580	-1.207947	1.551853	0.525637	0.222757	-1.431447	1.116722	-1.188699	-0.384551	-0.319546	1.192398	-1.178033	1.579059	-0.174690	0.102554	0.282359	0.613459	0.733072	-0.028776	-0.054979	-1.348494	-0.384787	-0.003844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.554005	0.236857	-1.453018	1.183103	-1.152154	-0.437809	-0.353226	1.133690	-1.223866	1.514462	0.525459	0.224006	-1.428341	1.123276	-1.164557	-0.385755	-0.321585	1.172574	-1.181541	1.577952	0.024407	0.050968	0.199228	0.553384	0.879412	-0.006367	-0.156715	-0.598971	-0.076865	-0.000384	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041210	-0.152461	-5.019485	0.337155	-0.016843	-0.144533	-0.274998	-1.232707	10.256218	1.000000	0.000000	0.000000	0.000000	
0.559257	0.229095	-1.476983	1.157480	-1.203710	-0.439074	-0.341636	1.113917	-1.245185	1.525743	0.526708	0.224369	-1.425297	1.130621	-1.155512	-0.386553	-0.324408	1.163763	-1.180497	1.574920	0.072233	0.021382	0.033881	0.596232	0.276381	-0.025064	-0.191316	-0.405371	-0.105396	-0.359471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001835	0.006512	-5.078997	-0.166741	-0.773527	-0.487682	1.149729	-0.056554	6.927909	1.000000	0.000000	0.000000	0.000000	
0.567906	0.232492	-1.500425	1.145992	-1.224636	-0.444936	-0.332886	1.086681	-1.261141	1.476731	0.528145	0.224433	-1.426360	1.138439	-1.151352	-0.389621	-0.326936	1.157566	-1.182155	1.564669	-0.069549	-0.001351	-0.069894	0.098009	0.243995	-0.302615	-0.131963	-0.490700	-0.317627	-0.821114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006040	0.038306	-5.090899	-0.217131	-0.849195	-0.521996	1.292202	0.061061	6.595078	1.000000	0.000000	0.000000	0.000000	
0.582312	0.241025	-1.524684	1.148242	-1.198942	-0.461197	-0.328213	1.059644	-1.281672	1.366465	0.528360	0.224083	-1.430765	1.138379	-1.148291	-0.393555	-0.327999	1.146754	-1.187793	1.555978	0.017473	-0.032705	-0.457152	-0.283328	0.212840	-0.169847	-0.076010	-0.638818	-0.534270	-0.584619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007615	0.044665	-5.093280	-0.222170	-0.856762	-0.525428	1.306449	0.072823	6.561795	1.000000	0.000000	0.000000	0.000000	
0.597632	0.249098	-1.544205	1.144648	-1.163101	-0.482976	-0.323631	1.037987	-1.298478	1.258238	0.529639	0.224005	-1.434748	1.135484	-1.160086	-0.396401	-0.328502	1.134414	-1.200723	1.545104	0.123884	-0.012576	-0.258583	-0.202814	-0.655705	-0.292666	0.020316	-0.897904	-0.779271	-1.360095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007930	0.045937	-5.093756	-0.222674	-0.857518	-0.525771	1.307874	0.073999	6.558467	1.000000	0.000000	0.000000	0.000000	
0.611651	0.250657	-1.557871	1.135708	-1.146660	-0.503914	-0.323748	1.027030	-1.300716	1.180012	0.535323	0.224514	-1.447419	1.132263	-1.164505	-0.403441	-0.328433	1.119877	-1.212736	1.531297	0.326455	0.018517	-0.605137	-0.247108	-0.142342	-0.524794	0.006684	-1.185535	-1.201589	-0.949094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007993	0.046191	-5.093851	-0.222724	-0.857594	-0.525805	1.308017	0.074117	6.558134	1.000000	0.000000	0.000000	0.000000	
0.621406	0.244682	-1.566775	1.120380	-1.149974	-0.519767	-0.326825	1.029458	-1.286428	1.160949	0.542397	0.225860	-1.457562	1.124106	-1.162505	-0.412991	-0.327434	1.102915	-1.227667	1.467661	0.444422	0.071644	-0.821254	-0.345757	0.348688	-0.680613	0.084420	-1.298049	-1.198455	-3.776472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008006	0.046242	-5.093870	-0.222729	-0.857602	-0.525809	1.308031	0.074129	6.558101	1.000000	0.000000	0.000000	0.000000	
0.624193	0.232682	-1.572963	1.101772	-1.160457	-0.526315	-0.325195	1.029799	-1.274912	1.191705	0.551227	0.226808	-1.468679	1.118234	-1.157089	-0.420451	-0.325844	1.080474	-1.240419	1.414658	0.553929	0.096732	-0.884741	-0.453332	0.547845	-0.793905	0.106152	-0.974296	-1.156266	-4.341870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008008	0.046253	-5.093874	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.625750	0.224347	-1.579772	1.089413	-1.154349	-0.532174	-0.313731	1.029411	-1.268787	1.225224	0.560288	0.227571	-1.485684	1.112116	-1.143671	-0.432799	-0.324299	1.068304	-1.254311	1.360364	0.502066	0.039917	-0.807338	-0.457110	0.449113	-0.864558	0.076918	-0.655771	-0.230785	-3.763297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.627190	0.220017	-1.588108	1.081650	-1.132850	-0.537640	-0.297775	1.028957	-1.266590	1.245138	0.569661	0.227223	-1.497325	1.106385	-1.138321	-0.446489	-0.323368	1.061048	-1.256726	1.317032	0.577141	-0.044863	-0.778660	-0.471446	0.282206	-0.801831	0.079811	-0.484333	0.119996	-3.216891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.628788	0.220530	-1.598321	1.078402	-1.113094	-0.543109	-0.278612	1.027188	-1.266654	1.255294	0.578248	0.225820	-1.506778	1.100150	-1.134925	-0.460472	-0.322083	1.055768	-1.255900	1.277177	0.549752	-0.105686	-0.772303	-0.190220	0.244578	-0.851392	0.126629	-0.397397	0.106220	-1.040553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.630762	0.224302	-1.611008	1.079577	-1.113241	-0.549736	-0.258676	1.023610	-1.265659	1.257914	0.588593	0.224005	-1.515381	1.096552	-1.128211	-0.474706	-0.319241	1.051416	-1.254451	1.264190	0.819205	-0.122237	-0.820522	-0.308661	0.418786	-0.957547	0.154575	-0.332869	0.160676	-0.411143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.632935	0.224444	-1.623470	1.077673	-1.135672	-0.555112	-0.241373	1.018618	-1.263173	1.260580	0.600161	0.222172	-1.534598	1.092294	-1.120835	-0.489040	-0.314811	1.046232	-1.252949	1.260429	0.664689	-0.126218	-0.773000	-0.341443	0.537407	-0.996080	0.300444	-0.169383	0.078881	-0.121376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.635027	0.221258	-1.633648	1.073010	-1.165938	-0.559068	-0.226612	1.014971	-1.256945	1.265231	0.608388	0.221361	-1.546536	1.088438	-1.113664	-0.502715	-0.307811	1.043208	-1.252431	1.259459	0.401474	-0.044029	-0.761268	-0.240033	0.444580	-0.975506	0.418557	-0.219337	-0.054925	-0.047034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.635966	0.215758	-1.640569	1.067164	-1.196375	-0.561485	-0.214448	1.014083	-1.247073	1.270980	0.614662	0.220746	-1.556896	1.084274	-1.110364	-0.516961	-0.299536	1.040495	-1.252424	1.259289	0.340256	-0.040462	-0.739157	-0.194995	0.079354	-0.921104	0.515283	-0.206884	0.001487	0.012745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.636090	0.210444	-1.646189	1.062368	-1.232111	-0.561839	-0.202673	1.014446	-1.233503	1.276387	0.619455	0.219799	-1.565269	1.081333	-1.110068	-0.528292	-0.293640	1.039637	-1.252180	1.259982	0.208507	-0.065696	-0.684601	-0.228877	-0.250297	-0.650452	0.647092	-0.031157	0.017597	0.046640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.635442	0.205818	-1.650920	1.058216	-1.277995	-0.559453	-0.190348	1.017479	-1.217384	1.276504	0.623127	0.218309	-1.577146	1.078757	-1.115340	-0.536738	-0.284084	1.039829	-1.251986	1.261357	0.205801	-0.115911	-0.403465	-0.158983	-0.646184	-0.605938	0.627703	0.045739	-0.033137	0.060498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.634112	0.199578	-1.653877	1.051994	-1.328450	-0.555035	-0.179262	1.023923	-1.200560	1.265441	0.625413	0.217131	-1.583253	1.075189	-1.125143	-0.544582	-0.272932	1.041467	-1.252214	1.263086	0.195062	-0.163972	-0.357903	-0.183401	-1.017288	-0.423516	0.618785	0.067387	-0.055658	0.177042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.632527	0.192127	-1.655286	1.043223	-1.383027	-0.549540	-0.168587	1.033078	-1.183529	1.249401	0.628536	0.213309	-1.588861	1.072028	-1.149204	-0.550295	-0.261655	1.043442	-1.248188	1.264861	0.193988	-0.224612	-0.471994	-0.252145	-1.452217	-0.314543	0.669075	0.114917	0.252667	0.118904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.631115	0.184235	-1.655627	1.035792	-1.438023	-0.543404	-0.157780	1.044329	-1.169148	1.231968	0.631850	0.211034	-1.595604	1.068923	-1.169356	-0.552576	-0.248849	1.047036	-1.242052	1.266574	0.239246	-0.207412	-0.357777	-0.402095	-1.977279	-0.031454	0.709000	0.276704	0.545222	0.095642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.629034	0.176816	-1.653549	1.029265	-1.485544	-0.537143	-0.146662	1.058191	-1.153571	1.217455	0.635106	0.207105	-1.599134	1.061517	-1.195682	-0.552936	-0.237225	1.051560	-1.232318	1.264347	0.219344	-0.268505	-0.206770	-0.392662	-2.664898	-0.027573	0.625752	0.292882	0.735001	-0.273096	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.628169	0.172797	-1.650387	1.022858	-1.526221	-0.530640	-0.141244	1.073152	-1.134717	1.213761	0.638132	0.202337	-1.602336	1.055650	-1.247427	-0.552911	-0.230320	1.056318	-1.221551	1.259395	0.273188	-0.273451	-0.334744	-0.534794	-2.691785	-0.037654	0.709320	0.277052	0.806323	-0.557734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.627366	0.172635	-1.646670	1.013278	-1.552497	-0.523442	-0.141015	1.091559	-1.116642	1.222823	0.642057	0.197288	-1.606442	1.050211	-1.285160	-0.552397	-0.218074	1.067617	-1.211158	1.252588	0.222738	-0.293720	-0.099777	-0.444318	-2.952706	0.038110	0.680455	0.422034	0.918144	-0.610625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
0.627309	0.175116	-1.640888	1.003485	-1.555017	-0.516034	-0.145634	1.111068	-1.097995	1.235583	0.645387	0.194226	-1.607287	1.045222	-1.323410	-0.551131	-0.206707	1.076784	-1.189911	1.245507	0.133942	-0.285278	-0.058833	-0.389905	-3.167238	0.139907	0.611265	0.579607	0.950264	-0.546121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008009	0.046255	-5.093875	-0.222730	-0.857603	-0.525809	1.308032	0.074130	6.558097	1.000000	0.000000	0.000000	0.000000	
